Time,Elastic Energy,Bulk free energy,Gradient Energy,Total Energy
6873.07499999999,3.92306090906054,5.85716442700417,3.39942990309996,13.1796552391647
6975.47499999999,3.92684402039108,5.84933710822574,3.40079543701429,13.1769765656311
7180.27499999999,3.93443084513237,5.8333195025928,3.40399062364725,13.1717409713724
7282.67499999999,3.94748688439001,5.8062073684938,3.40843936867516,13.162133621559
7487.47499999999,3.95507363520171,5.79051258681832,3.41190489531211,13.1574911173321
7589.87499999999,3.96796614564144,5.76437132451347,3.41638600316971,13.1487234733246
7794.67499999999,3.97514816025536,5.74967501061033,3.41966812853767,13.1444912994034
7897.07499999999,3.98759678739317,5.72497070451408,3.42391282250174,13.136480314409
8101.87499999999,3.99440897695021,5.71118429180775,3.42702729667557,13.1326205654335
8204.27499999999,4.00637137242973,5.68786736189021,3.43106868110974,13.1253074154297
8409.07499999999,4.01283874628054,5.67492940256206,3.4340206707746,13.1217888196172
8511.47499999999,4.02430998462463,5.65290612864496,3.43790197460008,13.1151180878697
8716.27499999999,4.03045380699266,5.64075964862365,3.44069879826823,13.1119122538845
8818.67499999999,4.04144139440206,5.61993773121964,3.44445290954459,13.1058320351663
9023.47499999999,4.04728025733351,5.60852946707046,3.44710312725839,13.1029128516624
9125.87499999998,4.05779683946032,5.58882592890165,3.45075193499054,13.0973747033525
9330.67499999999,4.06334737351037,5.57810700170023,3.45326368533788,13.0947180605485
9433.07499999998,4.07340792309856,5.5594483744843,3.45682057296236,13.0896768705452
9637.87499999998,4.0786852998763,5.54937418222393,3.45920098455058,13.0872604666508
9740.27499999998,4.08830581106951,5.53169501659116,3.46267345180152,13.0826742794622
9945.07499999998,4.09332407554933,5.52222465213451,3.46492874041191,13.0804774680958
10047.475,4.10252088694374,5.5054659269354,3.46832049492683,13.076307308806
10252.275,4.10729317324918,5.49656152257948,3.47045628290325,13.0743109787319
10354.675,4.11608259901952,5.48066938142853,3.47376871756139,13.0705206980094
10559.475,4.12062127251532,5.4722955817539,3.47579032545714,13.0687071797264
10661.875,4.12901940042911,5.4572204392691,3.479023483768,13.0652633234662
10866.675,4.13333615402881,5.44934404436384,3.480936115921,13.0636163143137
10969.075,4.14135873759725,5.43503997284869,3.48408929832219,13.0604880087681
11173.875,4.14546465907392,5.42762971838522,3.48589812967668,13.0589925071358
11276.275,4.15312706204728,5.41405400893545,3.48897027610149,13.0561513470842
11481.075,4.15703268232989,5.40708043331699,3.49068047249941,13.0547935881463
11583.475,4.16434985050972,5.39419325473801,3.49367041356194,13.0522135188097
11788.275,4.16806517922352,5.38762861344311,3.49528711476773,13.0509809074344
12197.875,4.17505162506069,5.37539272761138,3.49819374346525,13.0486380961373
12402.675,4.18662729677334,5.35537312413589,3.50268187008894,13.0446822909982
12812.275,4.19322368396267,5.34386116298782,3.50575159462343,13.0428364415739
13017.075,4.20420950830483,5.32502950204607,3.51029854309846,13.0395375534494
13426.675,4.21017238541021,5.31473954460564,3.51308969725478,13.0380016272706
13631.475,4.22032224993253,5.2975426095357,3.51737640318054,13.0352412626488
14041.075,4.22573169212756,5.28829196020749,3.51993598301406,13.0339596353491
14245.875,4.23506751597688,5.272649838593,3.52393316210364,13.0316505166735
14655.475,4.23998349619119,5.2643117319393,3.52628517735526,13.0305804054858
14860.275,4.24855843588888,5.25009002357433,3.53000058970007,13.0286490491633
15269.875,4.25303064115256,5.24256508626054,3.53215959899512,13.0277553264082
15474.675,4.26090131375808,5.22962974041228,3.53560909659535,13.0261401507657
15884.275,4.26497256307914,5.22283427624773,3.53758683834709,13.025393677674
16089.075,4.27219362193589,5.21106193526412,3.54078757775936,13.0240431349594
16498.675,4.27590152965892,5.2049229855523,3.54259514250255,13.0234196577138
17317.875,4.2825243414019,5.19420260961815,3.54556364855383,13.0222905995739
17727.475,4.29255833662919,5.17813359007516,3.54994027007214,13.0206321967765
18546.675,4.29819060114553,5.16898731008427,3.55271486327796,13.0198927745078
18956.275,4.30711885415514,5.15469702392999,3.55686458000108,13.0186804580862
19775.475,4.31182647184307,5.1472052204844,3.55911414415654,13.018145836484
20185.075,4.31954012465485,5.13490779645885,3.56280963907467,13.0172575601884
21004.275,4.32351924857407,5.12869271550596,3.56465669862368,13.0168686627037
22642.675,4.33015488372428,5.11815349364673,3.56791078995746,13.0162191673285
23461.875,4.33883737575485,5.1049642243167,3.57165297712507,13.0154545771966
25100.275,4.34363094213769,5.09714231210502,3.57435377907797,13.0151270333207
25919.475,4.35070535612826,5.08647670342751,3.57747206998675,13.0146541295425
27557.875,4.35430095456813,5.08063864521095,3.57952025222422,13.0144598520033
30834.675,4.35990800501888,5.07226693649149,3.58199520770812,13.0141701492185
37388.275,4.36579694639689,5.0631952277111,3.58492439314317,13.0139165672512
50495.475,4.37152029917775,5.05465582534571,3.58755044823162,13.0137265727551
76709.875,4.37604437495736,5.04761478952469,3.58994979182849,13.0136089563105
129138.675,4.37989315467742,5.04193885836008,3.5917004089882,13.0135324220257
233996.275,4.382663501657,5.03757144207092,3.59325495068293,13.0134898944108
443711.475,4.38502875945582,5.03416728747946,3.594266313698,13.0134623606333
863141.875,4.38661625532464,5.03159872140758,3.59523313945024,13.0134481161825
1702002.675,4.3880575038112,5.02960176135289,3.59577910127741,13.0134383664415
3379724.275,4.38893202522538,5.02811169027647,3.59639006397485,13.0134337794767
6735167.475,4.38982676277017,5.02694272004562,3.59666078606902,13.0134302688848
13446053.875,4.39028267814699,5.02608310810742,3.5970630770255,13.0134288632799
26867826.675,4.39085809615555,5.02539610458939,3.59717335369213,13.0134275544371
53711372.275,4.39106979112606,5.0249031538845,3.59745422025761,13.0134271652682
107398463.475,4.39145913869395,5.02449625908495,3.59747125387025,13.0134266516492
214772645.875,4.39152854509139,5.02421644553685,3.59768158043381,13.013426571062
429521010.675,4.39180950584217,5.02397240730654,3.59764444242852,13.0134263555772
859017740.275,4.39179601620169,5.02381654938945,3.59781379323902,13.0134263588302
1718011199.475,4.39201382594652,5.02366726280863,3.5977451723014,13.0134262610565
3435998117.875,4.39195202745299,5.02358354010072,3.59789071312266,13.0134262806764
6871971954.675,4.39213302811476,5.02348941791495,3.5978037864449,13.0134262324746
13743919628.275,4.39204306569822,5.02344769909466,3.59793548582897,13.0134262506219
27487814975.475,4.39220260200504,5.0233857128734,3.59783790995388,13.0134262248323
34359762649.075,4.39209621303887,5.02336846620548,3.59796155914218,13.0134262383865
48103657996.275,4.39224322735724,5.02332521097681,3.59785778511615,13.0134262234502
75591448690.675,4.39212725346706,5.02332222950515,3.59797675008739,13.0134262330596
130567030079.475,4.39226695942229,5.02328989746731,3.59786936680313,13.0134262236927
240518192857.075,4.39214539023262,5.02329523551025,3.59798560483229,13.0134262305752
295493774245.875,4.39228082885018,5.02326927650081,3.59787611883047,13.0134262241815
405444937023.475,4.3921559919282,5.0232794687893,3.59799076860689,13.0134262293244
625347262578.675,4.39228893780762,5.02325722999123,3.59788005701919,13.013426224818
735298425356.275,4.39216219169082,5.02327025587636,3.59799378132962,13.0134262288968
955200750911.475,4.39229368015845,5.02325018568561,3.59788235480633,13.0134262206504
1395005402021.88,4.39216581757844,5.02326486700941,3.5979955393417,13.0134262239296
1614907727577.08,4.3922964545904,5.02324607016872,3.59788369592484,13.013426220684
2054712378687.47,4.39216793964601,5.02326171818917,3.59799656588119,13.0134262237164
2274614704242.68,4.3922980786605,5.02324366291881,3.59788447918347,13.0134262207628
2384565867020.28,4.39216918208906,5.02325987592922,3.59799716558629,13.0134262236046
2439541448409.08,4.39229903013574,5.02324225669836,3.59788493699886,13.013426223833
2549492611186.68,4.39216991054515,5.02325879958661,3.59799751640935,13.0134262265411
2769394936741.88,4.39229958832452,5.02324143399124,3.59788520498015,13.0134262272959
2879346099519.48,4.3921703382086,5.02325816979415,3.59799772192845,13.0134262299312
3099248425074.68,4.39229991569921,5.02324094903327,3.59788536185873,13.0134262265912
